s_id,label,class_id,phase_idx,q_id,order,q_order,q_family_tag,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy,score_photon_like,score_neutrino_like,score_electron_like,score_quark_core_like,score_mediator_w_like,score_unstable_crossmix_like,top_role_1,top_role_1_score,top_role_2,top_role_2_score,top_role_3,top_role_3_score
2033,zeta12^8*(-1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0009,8,113,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2034,zeta12^8*(-1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0009,8,114,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2035,zeta12^8*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0114,8,115,12,4,C112_complement_halfsum,0.015625,0.6875,0.3489583333333333,1.8024212838293643,0.05,0.08203125,0.2963541666666667,0.5687500000000001,0.6677083333333335,0.6952034135726687,unstable_crossmix_like,0.6952034135726687,mediator_w_like,0.6677083333333335,quark_core_like,0.5687500000000001
2036,zeta12^8*(-1*e100),SC0166,8,116,12,4,A16_basis_signed_unit,0.03125,0.8125,0.34375,1.4056390622295662,0.034374999999999996,0.3546875,0.146875,0.396875,0.69375,0.7050399413893479,unstable_crossmix_like,0.7050399413893479,mediator_w_like,0.69375,quark_core_like,0.396875
2037,zeta12^8*(-1*e110),SC0106,8,117,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2038,zeta12^8*(-1*e111),SC0106,8,118,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2039,zeta12^8*(-1*e101),SC0106,8,119,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2040,zeta12^8*(1*e101),SC0106,8,120,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2041,zeta12^8*(1*e111),SC0106,8,121,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2042,zeta12^8*(1*e110),SC0106,8,122,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2043,zeta12^8*(1*e100),SC0166,8,123,12,4,A16_basis_signed_unit,0.03125,0.8125,0.34375,1.4056390622295662,0.034374999999999996,0.3546875,0.146875,0.396875,0.69375,0.7050399413893479,unstable_crossmix_like,0.7050399413893479,mediator_w_like,0.69375,quark_core_like,0.396875
2044,zeta12^8*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0114,8,124,12,4,C112_complement_halfsum,0.015625,0.6875,0.3489583333333333,1.8024212838293643,0.05,0.08203125,0.2963541666666667,0.5687500000000001,0.6677083333333335,0.6952034135726687,unstable_crossmix_like,0.6952034135726687,mediator_w_like,0.6677083333333335,quark_core_like,0.5687500000000001
2045,zeta12^8*(1/2*e011 + -1/2*e100 + 1/2*e101 + -1/2*e111),SC0009,8,125,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2046,zeta12^8*(1/2*e011 + -1/2*e100 + -1/2*e101 + 1/2*e111),SC0009,8,126,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2047,zeta12^8*(1/2*e011 + -1/2*e100 + 1/2*e101 + 1/2*e111),SC0009,8,127,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2048,zeta12^8*(1/2*e011 + 1/2*e100 + -1/2*e101 + -1/2*e111),SC0009,8,128,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2049,zeta12^8*(1/2*e011 + 1/2*e100 + 1/2*e101 + -1/2*e111),SC0009,8,129,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2050,zeta12^8*(1/2*e011 + 1/2*e100 + -1/2*e101 + 1/2*e111),SC0009,8,130,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2051,zeta12^8*(1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0009,8,131,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2052,zeta12^8*(1*e011),SC0106,8,132,12,4,A16_basis_signed_unit,0.03125,0.75,0.34375,1.4056390622295662,0.04375,0.3703125,0.171875,0.38125,0.68125,0.6862899413893478,unstable_crossmix_like,0.6862899413893478,mediator_w_like,0.68125,quark_core_like,0.38125
2053,zeta12^8*(1/2*e010 + -1/2*e011 + -1/2*e101 + -1/2*e110),SC0132,8,133,12,4,C112_complement_halfsum,0.015625,0.75,0.3489583333333333,1.8024212838293643,0.040625,0.06640625,0.2713541666666667,0.5843750000000001,0.6802083333333334,0.7139534135726686,unstable_crossmix_like,0.7139534135726686,mediator_w_like,0.6802083333333334,quark_core_like,0.5843750000000001
2054,zeta12^8*(1/2*e010 + -1/2*e011 + 1/2*e101 + -1/2*e110),SC0009,8,134,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2055,zeta12^8*(1/2*e010 + -1/2*e011 + -1/2*e101 + 1/2*e110),SC0009,8,135,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2056,zeta12^8*(1/2*e010 + -1/2*e011 + 1/2*e101 + 1/2*e110),SC0009,8,136,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2057,zeta12^8*(1/2*e010 + -1/2*e100 + -1/2*e110 + -1/2*e111),SC0009,8,137,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2058,zeta12^8*(1/2*e010 + -1/2*e100 + -1/2*e110 + 1/2*e111),SC0039,8,138,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2059,zeta12^8*(1/2*e010 + -1/2*e100 + 1/2*e110 + -1/2*e111),SC0009,8,139,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2060,zeta12^8*(1/2*e010 + -1/2*e100 + 1/2*e110 + 1/2*e111),SC0009,8,140,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2061,zeta12^8*(1/2*e010 + 1/2*e100 + -1/2*e110 + -1/2*e111),SC0039,8,141,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2062,zeta12^8*(1/2*e010 + 1/2*e100 + -1/2*e110 + 1/2*e111),SC0009,8,142,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2063,zeta12^8*(1/2*e010 + 1/2*e100 + 1/2*e110 + -1/2*e111),SC0009,8,143,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2064,zeta12^8*(1/2*e010 + 1/2*e100 + 1/2*e110 + 1/2*e111),SC0009,8,144,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2065,zeta12^8*(1/2*e010 + 1/2*e011 + -1/2*e101 + -1/2*e110),SC0009,8,145,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2066,zeta12^8*(1/2*e010 + 1/2*e011 + 1/2*e101 + -1/2*e110),SC0009,8,146,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2067,zeta12^8*(1/2*e010 + 1/2*e011 + -1/2*e101 + 1/2*e110),SC0039,8,147,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2068,zeta12^8*(1/2*e010 + 1/2*e011 + 1/2*e101 + 1/2*e110),SC0009,8,148,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2069,zeta12^8*(1*e010),SC0167,8,149,12,4,A16_basis_signed_unit,0.03125,0.875,0.34375,1.4056390622295662,0.025,0.3390625,0.12187500000000001,0.4125,0.70625,0.7237899413893478,unstable_crossmix_like,0.7237899413893478,mediator_w_like,0.70625,quark_core_like,0.4125
2070,zeta12^8*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0114,8,150,12,4,C112_complement_halfsum,0.015625,0.6875,0.3489583333333333,1.8024212838293643,0.05,0.08203125,0.2963541666666667,0.5687500000000001,0.6677083333333335,0.6952034135726687,unstable_crossmix_like,0.6952034135726687,mediator_w_like,0.6677083333333335,quark_core_like,0.5687500000000001
2071,zeta12^8*(1/2*e001 + -1/2*e010 + -1/2*e011 + 1/2*e111),SC0132,8,151,12,4,C112_complement_halfsum,0.015625,0.75,0.3489583333333333,1.8024212838293643,0.040625,0.06640625,0.2713541666666667,0.5843750000000001,0.6802083333333334,0.7139534135726686,unstable_crossmix_like,0.7139534135726686,mediator_w_like,0.6802083333333334,quark_core_like,0.5843750000000001
2072,zeta12^8*(1/2*e001 + -1/2*e010 + -1/2*e100 + -1/2*e101),SC0039,8,152,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2073,zeta12^8*(1/2*e001 + -1/2*e010 + -1/2*e100 + 1/2*e101),SC0009,8,153,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2074,zeta12^8*(1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0009,8,154,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2075,zeta12^8*(1/2*e001 + -1/2*e010 + 1/2*e100 + 1/2*e101),SC0009,8,155,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2076,zeta12^8*(1/2*e001 + -1/2*e010 + 1/2*e011 + -1/2*e111),SC0009,8,156,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2077,zeta12^8*(1/2*e001 + -1/2*e010 + 1/2*e011 + 1/2*e111),SC0039,8,157,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2078,zeta12^8*(1/2*e001 + -1/2*e011 + -1/2*e100 + -1/2*e110),SC0039,8,158,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2079,zeta12^8*(1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0009,8,159,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2080,zeta12^8*(1/2*e001 + -1/2*e011 + 1/2*e100 + -1/2*e110),SC0009,8,160,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2081,zeta12^8*(1/2*e001 + -1/2*e011 + 1/2*e100 + 1/2*e110),SC0039,8,161,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2082,zeta12^8*(1/2*e001 + -1/2*e101 + -1/2*e110 + -1/2*e111),SC0009,8,162,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2083,zeta12^8*(1/2*e001 + 1/2*e101 + -1/2*e110 + -1/2*e111),SC0009,8,163,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2084,zeta12^8*(1/2*e001 + -1/2*e101 + -1/2*e110 + 1/2*e111),SC0039,8,164,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2085,zeta12^8*(1/2*e001 + 1/2*e101 + -1/2*e110 + 1/2*e111),SC0009,8,165,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2086,zeta12^8*(1/2*e001 + -1/2*e101 + 1/2*e110 + -1/2*e111),SC0039,8,166,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2087,zeta12^8*(1/2*e001 + 1/2*e101 + 1/2*e110 + -1/2*e111),SC0009,8,167,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2088,zeta12^8*(1/2*e001 + -1/2*e101 + 1/2*e110 + 1/2*e111),SC0009,8,168,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2089,zeta12^8*(1/2*e001 + 1/2*e101 + 1/2*e110 + 1/2*e111),SC0009,8,169,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2090,zeta12^8*(1/2*e001 + 1/2*e011 + -1/2*e100 + -1/2*e110),SC0009,8,170,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2091,zeta12^8*(1/2*e001 + 1/2*e011 + -1/2*e100 + 1/2*e110),SC0039,8,171,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2092,zeta12^8*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0114,8,172,12,4,C112_complement_halfsum,0.015625,0.6875,0.3489583333333333,1.8024212838293643,0.05,0.08203125,0.2963541666666667,0.5687500000000001,0.6677083333333335,0.6952034135726687,unstable_crossmix_like,0.6952034135726687,mediator_w_like,0.6677083333333335,quark_core_like,0.5687500000000001
2093,zeta12^8*(1/2*e001 + 1/2*e011 + 1/2*e100 + 1/2*e110),SC0039,8,173,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2094,zeta12^8*(1/2*e001 + 1/2*e010 + -1/2*e011 + -1/2*e111),SC0009,8,174,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2095,zeta12^8*(1/2*e001 + 1/2*e010 + -1/2*e011 + 1/2*e111),SC0039,8,175,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2096,zeta12^8*(1/2*e001 + 1/2*e010 + -1/2*e100 + -1/2*e101),SC0009,8,176,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2097,zeta12^8*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0114,8,177,12,4,C112_complement_halfsum,0.015625,0.6875,0.3489583333333333,1.8024212838293643,0.05,0.08203125,0.2963541666666667,0.5687500000000001,0.6677083333333335,0.6952034135726687,unstable_crossmix_like,0.6952034135726687,mediator_w_like,0.6677083333333335,quark_core_like,0.5687500000000001
2098,zeta12^8*(1/2*e001 + 1/2*e010 + 1/2*e100 + -1/2*e101),SC0009,8,178,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2099,zeta12^8*(1/2*e001 + 1/2*e010 + 1/2*e100 + 1/2*e101),SC0009,8,179,12,4,C112_complement_halfsum,0.015625,0.875,0.3489583333333333,1.8024212838293643,0.021875,0.03515625,0.22135416666666669,0.6156250000000001,0.7052083333333334,0.7514534135726686,unstable_crossmix_like,0.7514534135726686,mediator_w_like,0.7052083333333334,quark_core_like,0.6156250000000001
2100,zeta12^8*(1/2*e001 + 1/2*e010 + 1/2*e011 + -1/2*e111),SC0039,8,180,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2101,zeta12^8*(1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0039,8,181,12,4,C112_complement_halfsum,0.015625,0.8125,0.3489583333333333,1.8024212838293643,0.031249999999999997,0.05078125,0.24635416666666668,0.6000000000000001,0.6927083333333334,0.7327034135726687,unstable_crossmix_like,0.7327034135726687,mediator_w_like,0.6927083333333334,quark_core_like,0.6000000000000001
2102,zeta12^8*(1*e001),SC0165,8,182,12,4,A16_basis_signed_unit,0.03125,0.6875,0.34375,1.4056390622295662,0.053125,0.3859375,0.196875,0.365625,0.6687500000000001,0.6675399413893478,mediator_w_like,0.6687500000000001,unstable_crossmix_like,0.6675399413893478,neutrino_like,0.3859375
2103,zeta12^8*(1/2*e000 + -1/2*e001 + -1/2*e010 + -1/2*e110),SC0080,8,183,6,6,B112_line_plus_e000_halfsum,0.046875,0.8125,0.484375,1.8024212838293643,0.0375,0.05859375,0.4265625,0.59375,0.665625,0.6978075802393353,unstable_crossmix_like,0.6978075802393353,mediator_w_like,0.665625,quark_core_like,0.59375
2104,zeta12^8*(1/2*e000 + -1/2*e001 + -1/2*e010 + 1/2*e110),SC0059,8,184,6,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.484375,1.8024212838293643,0.05625,0.08984375,0.4765625,0.5625,0.6406250000000001,0.6603075802393353,unstable_crossmix_like,0.6603075802393353,mediator_w_like,0.6406250000000001,quark_core_like,0.5625
2105,zeta12^8*(1/2*e000 + -1/2*e001 + -1/2*e011 + -1/2*e101),SC0059,8,185,6,6,B112_line_plus_e000_halfsum,0.046875,0.6875,0.484375,1.8024212838293643,0.05625,0.08984375,0.4765625,0.5625,0.6406250000000001,0.6603075802393353,unstable_crossmix_like,0.6603075802393353,mediator_w_like,0.6406250000000001,quark_core_like,0.5625
