s_id,label,class_id,order,q_family_tag,phase_sector_mod3,dominant_dp_left,dominant_dg_left,commute_rate_probe,assoc_nonzero_rate,probe_order_preserve_rate,family_transition_entropy
998,zeta12^4*(-1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100),SC0089,3,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.494792,1.802421
1000,zeta12^4*(-1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111),SC0089,3,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.494792,1.802421
1001,zeta12^4*(-1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111),SC0089,3,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.494792,1.802421
1936,zeta12^8*(-1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1937,zeta12^8*(-1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1939,zeta12^8*(-1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1946,zeta12^8*(-1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1951,zeta12^8*(-1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1958,zeta12^8*(-1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1960,zeta12^8*(-1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
1961,zeta12^8*(-1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111),SC0090,3,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.354167,1.802421
107,-1*e011,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
117,-1*e110,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
118,-1*e111,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
119,-1*e101,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
120,1*e101,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
121,1*e111,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
122,1*e110,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
132,1*e011,SC0091,4,A16_basis_signed_unit,0,0,0,0.031250,0.750000,0.583333,1.405639
2267,zeta12^9*(-1*e011),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2277,zeta12^9*(-1*e110),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2278,zeta12^9*(-1*e111),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2279,zeta12^9*(-1*e101),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2280,zeta12^9*(1*e101),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2281,zeta12^9*(1*e111),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2282,zeta12^9*(1*e110),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
2292,zeta12^9*(1*e011),SC0092,4,A16_basis_signed_unit,0,9,0,0.031250,0.750000,0.276042,1.405639
1547,zeta12^6*(-1*e011),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1557,zeta12^6*(-1*e110),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1558,zeta12^6*(-1*e111),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1559,zeta12^6*(-1*e101),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1560,zeta12^6*(1*e101),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1561,zeta12^6*(1*e111),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1562,zeta12^6*(1*e110),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
1572,zeta12^6*(1*e011),SC0093,4,A16_basis_signed_unit,0,6,0,0.031250,0.750000,0.520833,1.405639
827,zeta12^3*(-1*e011),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
837,zeta12^3*(-1*e110),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
838,zeta12^3*(-1*e111),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
839,zeta12^3*(-1*e101),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
840,zeta12^3*(1*e101),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
841,zeta12^3*(1*e111),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
842,zeta12^3*(1*e110),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
852,zeta12^3*(1*e011),SC0094,4,A16_basis_signed_unit,0,3,0,0.031250,0.750000,0.276042,1.405639
62,-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
67,-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
89,-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
115,-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
124,1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
150,1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
172,1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
177,1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101,SC0095,4,C112_complement_halfsum,0,0,0,0.015625,0.687500,0.552083,1.802421
2222,zeta12^9*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2227,zeta12^9*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2249,zeta12^9*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2275,zeta12^9*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2284,zeta12^9*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2310,zeta12^9*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2332,zeta12^9*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
2337,zeta12^9*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0096,4,C112_complement_halfsum,0,9,0,0.015625,0.687500,0.239583,1.802421
1502,zeta12^6*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1507,zeta12^6*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1529,zeta12^6*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1555,zeta12^6*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1564,zeta12^6*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1590,zeta12^6*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1612,zeta12^6*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
1617,zeta12^6*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0097,4,C112_complement_halfsum,0,6,0,0.015625,0.687500,0.489583,1.802421
782,zeta12^3*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
787,zeta12^3*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
809,zeta12^3*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
835,zeta12^3*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
844,zeta12^3*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
870,zeta12^3*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
892,zeta12^3*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
897,zeta12^3*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0098,4,C112_complement_halfsum,0,3,0,0.015625,0.687500,0.239583,1.802421
198,1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
199,1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
201,1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
208,1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
213,1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
220,1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
222,1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
223,1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111,SC0099,6,B112_line_plus_e000_halfsum,0,0,0,0.046875,0.875000,0.671875,1.802421
1158,zeta12^4*(1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1159,zeta12^4*(1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1161,zeta12^4*(1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1168,zeta12^4*(1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1173,zeta12^4*(1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1180,zeta12^4*(1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1182,zeta12^4*(1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
1183,zeta12^4*(1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111),SC0100,6,B112_line_plus_e000_halfsum,1,4,1,0.046875,0.875000,0.625000,1.802421
2118,zeta12^8*(1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2119,zeta12^8*(1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2121,zeta12^8*(1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2128,zeta12^8*(1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2133,zeta12^8*(1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2140,zeta12^8*(1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2142,zeta12^8*(1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
2143,zeta12^8*(1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111),SC0101,6,B112_line_plus_e000_halfsum,2,8,2,0.046875,0.875000,0.484375,1.802421
1067,zeta12^4*(-1*e011),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1077,zeta12^4*(-1*e110),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1078,zeta12^4*(-1*e111),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1079,zeta12^4*(-1*e101),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1080,zeta12^4*(1*e101),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1081,zeta12^4*(1*e111),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1082,zeta12^4*(1*e110),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
1092,zeta12^4*(1*e011),SC0102,12,A16_basis_signed_unit,1,4,1,0.031250,0.750000,0.520833,1.405639
347,zeta12^1*(-1*e011),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
357,zeta12^1*(-1*e110),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
358,zeta12^1*(-1*e111),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
359,zeta12^1*(-1*e101),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
360,zeta12^1*(1*e101),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
361,zeta12^1*(1*e111),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
362,zeta12^1*(1*e110),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
372,zeta12^1*(1*e011),SC0103,12,A16_basis_signed_unit,1,1,1,0.031250,0.750000,0.203125,1.405639
2507,zeta12^10*(-1*e011),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2517,zeta12^10*(-1*e110),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2518,zeta12^10*(-1*e111),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2519,zeta12^10*(-1*e101),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2520,zeta12^10*(1*e101),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2521,zeta12^10*(1*e111),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2522,zeta12^10*(1*e110),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
2532,zeta12^10*(1*e011),SC0104,12,A16_basis_signed_unit,1,10,1,0.031250,0.750000,0.458333,1.405639
1787,zeta12^7*(-1*e011),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1797,zeta12^7*(-1*e110),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1798,zeta12^7*(-1*e111),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1799,zeta12^7*(-1*e101),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1800,zeta12^7*(1*e101),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1801,zeta12^7*(1*e111),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1802,zeta12^7*(1*e110),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
1812,zeta12^7*(1*e011),SC0105,12,A16_basis_signed_unit,1,7,1,0.031250,0.750000,0.203125,1.405639
2027,zeta12^8*(-1*e011),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2037,zeta12^8*(-1*e110),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2038,zeta12^8*(-1*e111),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2039,zeta12^8*(-1*e101),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2040,zeta12^8*(1*e101),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2041,zeta12^8*(1*e111),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2042,zeta12^8*(1*e110),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
2052,zeta12^8*(1*e011),SC0106,12,A16_basis_signed_unit,2,8,2,0.031250,0.750000,0.343750,1.405639
1307,zeta12^5*(-1*e011),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1317,zeta12^5*(-1*e110),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1318,zeta12^5*(-1*e111),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1319,zeta12^5*(-1*e101),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1320,zeta12^5*(1*e101),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1321,zeta12^5*(1*e111),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1322,zeta12^5*(1*e110),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
1332,zeta12^5*(1*e011),SC0107,12,A16_basis_signed_unit,2,5,2,0.031250,0.750000,0.036458,1.405639
587,zeta12^2*(-1*e011),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
597,zeta12^2*(-1*e110),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
598,zeta12^2*(-1*e111),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
599,zeta12^2*(-1*e101),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
600,zeta12^2*(1*e101),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
601,zeta12^2*(1*e111),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
602,zeta12^2*(1*e110),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
612,zeta12^2*(1*e011),SC0108,12,A16_basis_signed_unit,2,2,2,0.031250,0.750000,0.281250,1.405639
2747,zeta12^11*(-1*e011),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2757,zeta12^11*(-1*e110),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2758,zeta12^11*(-1*e111),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2759,zeta12^11*(-1*e101),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2760,zeta12^11*(1*e101),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2761,zeta12^11*(1*e111),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2762,zeta12^11*(1*e110),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
2772,zeta12^11*(1*e011),SC0109,12,A16_basis_signed_unit,2,11,2,0.031250,0.750000,0.036458,1.405639
1022,zeta12^4*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1027,zeta12^4*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1049,zeta12^4*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1075,zeta12^4*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1084,zeta12^4*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1110,zeta12^4*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1132,zeta12^4*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
1137,zeta12^4*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0110,12,C112_complement_halfsum,1,4,1,0.015625,0.687500,0.520833,1.802421
302,zeta12^1*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
307,zeta12^1*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
329,zeta12^1*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
355,zeta12^1*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
364,zeta12^1*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
390,zeta12^1*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
412,zeta12^1*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
417,zeta12^1*(1/2*e001 + 1/2*e010 + -1/2*e100 + 1/2*e101),SC0111,12,C112_complement_halfsum,1,1,1,0.015625,0.687500,0.208333,1.802421
2462,zeta12^10*(-1/2*e001 + -1/2*e010 + 1/2*e100 + -1/2*e101),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
2467,zeta12^10*(-1/2*e001 + -1/2*e011 + -1/2*e100 + 1/2*e110),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
2489,zeta12^10*(-1/2*e001 + 1/2*e010 + 1/2*e011 + 1/2*e111),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
2515,zeta12^10*(-1/2*e011 + 1/2*e100 + 1/2*e101 + 1/2*e111),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
2524,zeta12^10*(1/2*e011 + -1/2*e100 + -1/2*e101 + -1/2*e111),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
2550,zeta12^10*(1/2*e001 + -1/2*e010 + -1/2*e011 + -1/2*e111),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
2572,zeta12^10*(1/2*e001 + 1/2*e011 + 1/2*e100 + -1/2*e110),SC0112,12,C112_complement_halfsum,1,10,1,0.015625,0.687500,0.458333,1.802421
