s_id,label,phase_idx,phase_label,phase_angle_deg,phase_order,phase_sector_mod3,phase_sector_mod4,q_id,q_label,q_order,q_inverse_id,q_family_tag,q_g2_proxy_tag,q_support_size,q_support_mask_bin,q_has_e000,q_has_e111,order,inverse_sid,square_sid,cube_sid,neg_phase_sid,is_self_inverse,inner_conj_l_orbit_size,inner_conj_r_orbit_size,q_conj_l_rep,q_conj_r_rep,q_centralizer_size,s_centralizer_size,conj_class_id_l,conj_class_id_r,q_e000,q_e001,q_e010,q_e011,q_e100,q_e101,q_e110,q_e111,c_e000,c_e001,c_e010,c_e011,c_e100,c_e101,c_e110,c_e111
2586,zeta12^10*(1/2*e000 + -1/2*e001 + -1/2*e011 + 1/2*e101),10,zeta12^10,300.0,6,1,2,186,1/2*e000 + -1/2*e001 + -1/2*e011 + 1/2*e101,6,235,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,6,715,1924,1440,1146,false,29,29,186,186,6,72,p10_ql186,p10_qr186,1/2,-1/2,0,-1/2,0,1/2,0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0
2587,zeta12^10*(1/2*e000 + -1/2*e001 + -1/2*e100 + -1/2*e111),10,zeta12^10,300.0,6,1,2,187,1/2*e000 + -1/2*e001 + -1/2*e100 + -1/2*e111,6,234,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,714,1925,1440,1147,false,29,29,187,187,6,72,p10_ql187,p10_qr187,1/2,-1/2,0,0,-1/2,0,0,-1/2,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg)
2588,zeta12^10*(1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111),10,zeta12^10,300.0,6,1,2,188,1/2*e000 + -1/2*e001 + -1/2*e100 + 1/2*e111,6,233,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,713,1926,1440,1148,false,29,29,188,188,6,72,p10_ql188,p10_qr188,1/2,-1/2,0,0,-1/2,0,0,1/2,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg)
2589,zeta12^10*(1/2*e000 + -1/2*e001 + 1/2*e100 + -1/2*e111),10,zeta12^10,300.0,6,1,2,189,1/2*e000 + -1/2*e001 + 1/2*e100 + -1/2*e111,6,232,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,712,1927,1440,1149,false,29,29,188,188,6,72,p10_ql188,p10_qr188,1/2,-1/2,0,0,1/2,0,0,-1/2,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg)
2590,zeta12^10*(1/2*e000 + -1/2*e001 + 1/2*e100 + 1/2*e111),10,zeta12^10,300.0,6,1,2,190,1/2*e000 + -1/2*e001 + 1/2*e100 + 1/2*e111,6,231,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,711,1928,1440,1150,false,29,29,187,187,6,72,p10_ql187,p10_qr187,1/2,-1/2,0,0,1/2,0,0,1/2,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg)
2591,zeta12^10*(1/2*e000 + -1/2*e001 + 1/2*e011 + -1/2*e101),10,zeta12^10,300.0,6,1,2,191,1/2*e000 + -1/2*e001 + 1/2*e011 + -1/2*e101,6,230,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,6,710,1929,1440,1151,false,29,29,186,186,6,72,p10_ql186,p10_qr186,1/2,-1/2,0,1/2,0,-1/2,0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,0
2592,zeta12^10*(1/2*e000 + -1/2*e001 + 1/2*e011 + 1/2*e101),10,zeta12^10,300.0,6,1,2,192,1/2*e000 + -1/2*e001 + 1/2*e011 + 1/2*e101,6,229,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,6,709,1930,1440,1152,false,29,29,185,185,6,72,p10_ql185,p10_qr185,1/2,-1/2,0,1/2,0,1/2,0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0
2593,zeta12^10*(1/2*e000 + -1/2*e001 + 1/2*e010 + -1/2*e110),10,zeta12^10,300.0,6,1,2,193,1/2*e000 + -1/2*e001 + 1/2*e010 + -1/2*e110,6,228,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,6,708,1931,1440,1153,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,-1/2,1/2,0,0,0,-1/2,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,0,-1/2*exp(i*300.0deg),0
2594,zeta12^10*(1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110),10,zeta12^10,300.0,6,1,2,194,1/2*e000 + -1/2*e001 + 1/2*e010 + 1/2*e110,6,227,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,6,707,1932,1440,1154,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,-1/2,1/2,0,0,0,1/2,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,0,1/2*exp(i*300.0deg),0
2595,zeta12^10*(1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100),10,zeta12^10,300.0,6,1,2,195,1/2*e000 + -1/2*e010 + -1/2*e011 + -1/2*e100,6,226,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,706,1933,1440,1155,false,29,29,189,189,6,72,p10_ql189,p10_qr189,1/2,0,-1/2,-1/2,-1/2,0,0,0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,0
2596,zeta12^10*(1/2*e000 + -1/2*e010 + -1/2*e011 + 1/2*e100),10,zeta12^10,300.0,6,1,2,196,1/2*e000 + -1/2*e010 + -1/2*e011 + 1/2*e100,6,225,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,705,1934,1440,1156,false,29,29,187,187,6,72,p10_ql187,p10_qr187,1/2,0,-1/2,-1/2,1/2,0,0,0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,0
2597,zeta12^10*(1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111),10,zeta12^10,300.0,6,1,2,197,1/2*e000 + -1/2*e010 + -1/2*e101 + -1/2*e111,6,224,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,704,1935,1440,1157,false,29,29,186,186,6,72,p10_ql186,p10_qr186,1/2,0,-1/2,0,0,-1/2,0,-1/2,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg)
2598,zeta12^10*(1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111),10,zeta12^10,300.0,6,1,2,198,1/2*e000 + -1/2*e010 + 1/2*e101 + -1/2*e111,6,223,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,703,1936,1440,1158,false,29,29,185,185,6,72,p10_ql185,p10_qr185,1/2,0,-1/2,0,0,1/2,0,-1/2,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg)
2599,zeta12^10*(1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111),10,zeta12^10,300.0,6,1,2,199,1/2*e000 + -1/2*e010 + -1/2*e101 + 1/2*e111,6,222,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,702,1937,1440,1159,false,29,29,186,186,6,72,p10_ql186,p10_qr186,1/2,0,-1/2,0,0,-1/2,0,1/2,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg)
2600,zeta12^10*(1/2*e000 + -1/2*e010 + 1/2*e101 + 1/2*e111),10,zeta12^10,300.0,6,1,2,200,1/2*e000 + -1/2*e010 + 1/2*e101 + 1/2*e111,6,221,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,701,1938,1440,1160,false,29,29,185,185,6,72,p10_ql185,p10_qr185,1/2,0,-1/2,0,0,1/2,0,1/2,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg)
2601,zeta12^10*(1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100),10,zeta12^10,300.0,6,1,2,201,1/2*e000 + -1/2*e010 + 1/2*e011 + -1/2*e100,6,220,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,700,1939,1440,1161,false,29,29,185,185,6,72,p10_ql185,p10_qr185,1/2,0,-1/2,1/2,-1/2,0,0,0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,0
2602,zeta12^10*(1/2*e000 + -1/2*e010 + 1/2*e011 + 1/2*e100),10,zeta12^10,300.0,6,1,2,202,1/2*e000 + -1/2*e010 + 1/2*e011 + 1/2*e100,6,219,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,699,1940,1440,1162,false,29,29,185,185,6,72,p10_ql185,p10_qr185,1/2,0,-1/2,1/2,1/2,0,0,0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,0
2603,zeta12^10*(1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111),10,zeta12^10,300.0,6,1,2,203,1/2*e000 + -1/2*e011 + -1/2*e110 + -1/2*e111,6,218,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,698,1941,1440,1163,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,-1/2,0,0,-1/2,-1/2,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg)
2604,zeta12^10*(1/2*e000 + -1/2*e011 + -1/2*e110 + 1/2*e111),10,zeta12^10,300.0,6,1,2,204,1/2*e000 + -1/2*e011 + -1/2*e110 + 1/2*e111,6,217,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,697,1942,1440,1164,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,-1/2,0,0,-1/2,1/2,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg)
2605,zeta12^10*(1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111),10,zeta12^10,300.0,6,1,2,205,1/2*e000 + -1/2*e011 + 1/2*e110 + -1/2*e111,6,216,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,696,1943,1440,1165,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,-1/2,0,0,1/2,-1/2,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg)
2606,zeta12^10*(1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111),10,zeta12^10,300.0,6,1,2,206,1/2*e000 + -1/2*e011 + 1/2*e110 + 1/2*e111,6,215,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,695,1944,1440,1166,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,-1/2,0,0,1/2,1/2,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg)
2607,zeta12^10*(1/2*e000 + -1/2*e100 + -1/2*e101 + -1/2*e110),10,zeta12^10,300.0,6,1,2,207,1/2*e000 + -1/2*e100 + -1/2*e101 + -1/2*e110,6,214,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,694,1945,1440,1167,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,0,-1/2,-1/2,-1/2,0,1/2*exp(i*300.0deg),0,0,0,-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0
2608,zeta12^10*(1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110),10,zeta12^10,300.0,6,1,2,208,1/2*e000 + -1/2*e100 + 1/2*e101 + -1/2*e110,6,213,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,693,1946,1440,1168,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,0,-1/2,1/2,-1/2,0,1/2*exp(i*300.0deg),0,0,0,-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0
2609,zeta12^10*(1/2*e000 + -1/2*e100 + -1/2*e101 + 1/2*e110),10,zeta12^10,300.0,6,1,2,209,1/2*e000 + -1/2*e100 + -1/2*e101 + 1/2*e110,6,212,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,692,1947,1440,1169,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,0,-1/2,-1/2,1/2,0,1/2*exp(i*300.0deg),0,0,0,-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0
2610,zeta12^10*(1/2*e000 + -1/2*e100 + 1/2*e101 + 1/2*e110),10,zeta12^10,300.0,6,1,2,210,1/2*e000 + -1/2*e100 + 1/2*e101 + 1/2*e110,6,211,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,691,1948,1440,1170,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,0,-1/2,1/2,1/2,0,1/2*exp(i*300.0deg),0,0,0,-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0
2611,zeta12^10*(1/2*e000 + 1/2*e100 + -1/2*e101 + -1/2*e110),10,zeta12^10,300.0,6,1,2,211,1/2*e000 + 1/2*e100 + -1/2*e101 + -1/2*e110,6,210,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,690,1949,1440,1171,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,0,1/2,-1/2,-1/2,0,1/2*exp(i*300.0deg),0,0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0
2612,zeta12^10*(1/2*e000 + 1/2*e100 + 1/2*e101 + -1/2*e110),10,zeta12^10,300.0,6,1,2,212,1/2*e000 + 1/2*e100 + 1/2*e101 + -1/2*e110,6,209,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,689,1950,1440,1172,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,0,1/2,1/2,-1/2,0,1/2*exp(i*300.0deg),0,0,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0
2613,zeta12^10*(1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110),10,zeta12^10,300.0,6,1,2,213,1/2*e000 + 1/2*e100 + -1/2*e101 + 1/2*e110,6,208,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,688,1951,1440,1173,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,0,1/2,-1/2,1/2,0,1/2*exp(i*300.0deg),0,0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0
2614,zeta12^10*(1/2*e000 + 1/2*e100 + 1/2*e101 + 1/2*e110),10,zeta12^10,300.0,6,1,2,214,1/2*e000 + 1/2*e100 + 1/2*e101 + 1/2*e110,6,207,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01110001,true,false,6,687,1952,1440,1174,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,0,1/2,1/2,1/2,0,1/2*exp(i*300.0deg),0,0,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0
2615,zeta12^10*(1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111),10,zeta12^10,300.0,6,1,2,215,1/2*e000 + 1/2*e011 + -1/2*e110 + -1/2*e111,6,206,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,686,1953,1440,1175,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,1/2,0,0,-1/2,-1/2,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg)
2616,zeta12^10*(1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111),10,zeta12^10,300.0,6,1,2,216,1/2*e000 + 1/2*e011 + -1/2*e110 + 1/2*e111,6,205,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,685,1954,1440,1176,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,0,0,1/2,0,0,-1/2,1/2,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg)
2617,zeta12^10*(1/2*e000 + 1/2*e011 + 1/2*e110 + -1/2*e111),10,zeta12^10,300.0,6,1,2,217,1/2*e000 + 1/2*e011 + 1/2*e110 + -1/2*e111,6,204,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,684,1955,1440,1177,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,1/2,0,0,1/2,-1/2,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg)
2618,zeta12^10*(1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111),10,zeta12^10,300.0,6,1,2,218,1/2*e000 + 1/2*e011 + 1/2*e110 + 1/2*e111,6,203,B112_line_plus_e000_halfsum,G2_proxy_B112,4,11001001,true,true,6,683,1956,1440,1178,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,0,1/2,0,0,1/2,1/2,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg)
2619,zeta12^10*(1/2*e000 + 1/2*e010 + -1/2*e011 + -1/2*e100),10,zeta12^10,300.0,6,1,2,219,1/2*e000 + 1/2*e010 + -1/2*e011 + -1/2*e100,6,202,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,682,1957,1440,1179,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,-1/2,-1/2,0,0,0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,0
2620,zeta12^10*(1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100),10,zeta12^10,300.0,6,1,2,220,1/2*e000 + 1/2*e010 + -1/2*e011 + 1/2*e100,6,201,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,681,1958,1440,1180,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,-1/2,1/2,0,0,0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,0
2621,zeta12^10*(1/2*e000 + 1/2*e010 + -1/2*e101 + -1/2*e111),10,zeta12^10,300.0,6,1,2,221,1/2*e000 + 1/2*e010 + -1/2*e101 + -1/2*e111,6,200,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,680,1959,1440,1181,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,0,0,-1/2,0,-1/2,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg)
2622,zeta12^10*(1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111),10,zeta12^10,300.0,6,1,2,222,1/2*e000 + 1/2*e010 + 1/2*e101 + -1/2*e111,6,199,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,679,1960,1440,1182,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,0,0,1/2,0,-1/2,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg)
2623,zeta12^10*(1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111),10,zeta12^10,300.0,6,1,2,223,1/2*e000 + 1/2*e010 + -1/2*e101 + 1/2*e111,6,198,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,678,1961,1440,1183,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,0,0,-1/2,0,1/2,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg)
2624,zeta12^10*(1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111),10,zeta12^10,300.0,6,1,2,224,1/2*e000 + 1/2*e010 + 1/2*e101 + 1/2*e111,6,197,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10100101,true,true,6,677,1962,1440,1184,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,0,0,1/2,0,1/2,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg)
2625,zeta12^10*(1/2*e000 + 1/2*e010 + 1/2*e011 + -1/2*e100),10,zeta12^10,300.0,6,1,2,225,1/2*e000 + 1/2*e010 + 1/2*e011 + -1/2*e100,6,196,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,676,1963,1440,1185,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,1/2,-1/2,0,0,0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,0
2626,zeta12^10*(1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100),10,zeta12^10,300.0,6,1,2,226,1/2*e000 + 1/2*e010 + 1/2*e011 + 1/2*e100,6,195,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00011101,true,false,6,675,1964,1440,1186,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,0,1/2,1/2,1/2,0,0,0,1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,0
2627,zeta12^10*(1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110),10,zeta12^10,300.0,6,1,2,227,1/2*e000 + 1/2*e001 + -1/2*e010 + -1/2*e110,6,194,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,6,674,1965,1440,1187,false,29,29,184,184,6,72,p10_ql184,p10_qr184,1/2,1/2,-1/2,0,0,0,-1/2,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,0,-1/2*exp(i*300.0deg),0
2628,zeta12^10*(1/2*e000 + 1/2*e001 + -1/2*e010 + 1/2*e110),10,zeta12^10,300.0,6,1,2,228,1/2*e000 + 1/2*e001 + -1/2*e010 + 1/2*e110,6,193,B112_line_plus_e000_halfsum,G2_proxy_B112,4,01000111,true,false,6,673,1966,1440,1188,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,-1/2,0,0,0,1/2,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),-1/2*exp(i*300.0deg),0,0,0,1/2*exp(i*300.0deg),0
2629,zeta12^10*(1/2*e000 + 1/2*e001 + -1/2*e011 + -1/2*e101),10,zeta12^10,300.0,6,1,2,229,1/2*e000 + 1/2*e001 + -1/2*e011 + -1/2*e101,6,192,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,6,672,1967,1440,1189,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,0,-1/2,0,-1/2,0,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,0
2630,zeta12^10*(1/2*e000 + 1/2*e001 + -1/2*e011 + 1/2*e101),10,zeta12^10,300.0,6,1,2,230,1/2*e000 + 1/2*e001 + -1/2*e011 + 1/2*e101,6,191,B112_line_plus_e000_halfsum,G2_proxy_B112,4,00101011,true,false,6,671,1968,1440,1190,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,0,-1/2,0,1/2,0,0,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,-1/2*exp(i*300.0deg),0,1/2*exp(i*300.0deg),0,0
2631,zeta12^10*(1/2*e000 + 1/2*e001 + -1/2*e100 + -1/2*e111),10,zeta12^10,300.0,6,1,2,231,1/2*e000 + 1/2*e001 + -1/2*e100 + -1/2*e111,6,190,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,670,1969,1440,1191,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,0,0,-1/2,0,0,-1/2,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg)
2632,zeta12^10*(1/2*e000 + 1/2*e001 + -1/2*e100 + 1/2*e111),10,zeta12^10,300.0,6,1,2,232,1/2*e000 + 1/2*e001 + -1/2*e100 + 1/2*e111,6,189,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,669,1970,1440,1192,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,0,0,-1/2,0,0,1/2,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg)
2633,zeta12^10*(1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111),10,zeta12^10,300.0,6,1,2,233,1/2*e000 + 1/2*e001 + 1/2*e100 + -1/2*e111,6,188,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,668,1971,1440,1193,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,0,0,1/2,0,0,-1/2,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,-1/2*exp(i*300.0deg)
2634,zeta12^10*(1/2*e000 + 1/2*e001 + 1/2*e100 + 1/2*e111),10,zeta12^10,300.0,6,1,2,234,1/2*e000 + 1/2*e001 + 1/2*e100 + 1/2*e111,6,187,B112_line_plus_e000_halfsum,G2_proxy_B112,4,10010011,true,true,6,667,1972,1440,1194,false,29,29,183,183,6,72,p10_ql183,p10_qr183,1/2,1/2,0,0,1/2,0,0,1/2,1/2*exp(i*300.0deg),1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg),0,0,1/2*exp(i*300.0deg)
