class_id,count,score_photon_like_mean,score_neutrino_like_mean,score_electron_like_mean,score_quark_core_like_mean,score_mediator_w_like_mean,score_unstable_crossmix_like_mean,top_role_1,top_role_1_score,top_role_2,top_role_2_score,top_role_3,top_role_3_score
SC0133,4,0.240625,0.26640625,0.20885416666666667,0.5843750000000001,0.9427083333333335,0.7764534135726686,mediator_w_like,0.9427083333333335,unstable_crossmix_like,0.7764534135726686,quark_core_like,0.5843750000000001
SC0134,4,0.240625,0.26640625,0.2588541666666667,0.5843750000000001,0.8927083333333334,0.7264534135726686,mediator_w_like,0.8927083333333334,unstable_crossmix_like,0.7264534135726686,quark_core_like,0.5843750000000001
SC0135,4,0.240625,0.26640625,0.20885416666666667,0.5843750000000001,0.9427083333333335,0.7764534135726686,mediator_w_like,0.9427083333333335,unstable_crossmix_like,0.7764534135726686,quark_core_like,0.5843750000000001
SC0136,2,0.575,0.8,0.390625,0.0,0.059375000000000004,0.09334777769997478,neutrino_like,0.8,photon_like,0.575,electron_like,0.390625
SC0137,2,0.053125,0.3859375,0.3947916666666667,0.365625,0.22083333333333333,0.6196232747226812,unstable_crossmix_like,0.6196232747226812,electron_like,0.3947916666666667,neutrino_like,0.3859375
SC0138,2,0.034374999999999996,0.3546875,0.34479166666666666,0.396875,0.24583333333333335,0.6571232747226813,unstable_crossmix_like,0.6571232747226813,quark_core_like,0.396875,neutrino_like,0.3546875
SC0139,2,0.025,0.3390625,0.31979166666666664,0.4125,0.25833333333333336,0.6758732747226812,unstable_crossmix_like,0.6758732747226812,quark_core_like,0.4125,neutrino_like,0.3390625
SC0140,2,0.053125,0.3859375,0.3333333333333333,0.365625,0.28229166666666666,0.6810816080560145,unstable_crossmix_like,0.6810816080560145,neutrino_like,0.3859375,quark_core_like,0.365625
SC0141,2,0.034374999999999996,0.3546875,0.2833333333333333,0.396875,0.30729166666666663,0.7185816080560146,unstable_crossmix_like,0.7185816080560146,quark_core_like,0.396875,neutrino_like,0.3546875
SC0142,2,0.025,0.3390625,0.25833333333333336,0.4125,0.3197916666666667,0.7373316080560145,unstable_crossmix_like,0.7373316080560145,quark_core_like,0.4125,neutrino_like,0.3390625
SC0143,2,0.053125,0.3859375,0.38229166666666664,0.365625,0.23333333333333334,0.6321232747226811,unstable_crossmix_like,0.6321232747226811,neutrino_like,0.3859375,electron_like,0.38229166666666664
SC0144,2,0.034374999999999996,0.3546875,0.3322916666666667,0.396875,0.2583333333333333,0.6696232747226812,unstable_crossmix_like,0.6696232747226812,quark_core_like,0.396875,neutrino_like,0.3546875
SC0145,2,0.025,0.3390625,0.3072916666666667,0.4125,0.27083333333333337,0.6883732747226812,unstable_crossmix_like,0.6883732747226812,quark_core_like,0.4125,neutrino_like,0.3390625
SC0146,2,0.053125,0.3859375,0.3333333333333333,0.365625,0.28229166666666666,0.6810816080560145,unstable_crossmix_like,0.6810816080560145,neutrino_like,0.3859375,quark_core_like,0.365625
SC0147,2,0.034374999999999996,0.3546875,0.2833333333333333,0.396875,0.30729166666666663,0.7185816080560146,unstable_crossmix_like,0.7185816080560146,quark_core_like,0.396875,neutrino_like,0.3546875
SC0148,2,0.025,0.3390625,0.25833333333333336,0.4125,0.3197916666666667,0.7373316080560145,unstable_crossmix_like,0.7373316080560145,quark_core_like,0.4125,neutrino_like,0.3390625
SC0149,2,0.575,0.8,0.271875,0.0,0.178125,0.2120977776999748,neutrino_like,0.8,photon_like,0.575,electron_like,0.271875
SC0150,2,0.575,0.8,0.271875,0.0,0.178125,0.2120977776999748,neutrino_like,0.8,photon_like,0.575,electron_like,0.271875
SC0151,2,0.775,1.0,0.225,0.0,0.675,0.1089727776999748,neutrino_like,1.0,photon_like,0.775,mediator_w_like,0.675
SC0152,2,0.775,1.0,0.22447916666666667,0.0,0.6755208333333335,0.1094936110333081,neutrino_like,1.0,photon_like,0.775,mediator_w_like,0.6755208333333335
SC0153,2,0.053125,0.3859375,0.23229166666666667,0.365625,0.6333333333333334,0.6321232747226811,mediator_w_like,0.6333333333333334,unstable_crossmix_like,0.6321232747226811,neutrino_like,0.3859375
SC0154,2,0.034374999999999996,0.3546875,0.18229166666666669,0.396875,0.6583333333333333,0.6696232747226812,unstable_crossmix_like,0.6696232747226812,mediator_w_like,0.6583333333333333,quark_core_like,0.396875
SC0155,2,0.025,0.3390625,0.15729166666666666,0.4125,0.6708333333333334,0.6883732747226812,unstable_crossmix_like,0.6883732747226812,mediator_w_like,0.6708333333333334,quark_core_like,0.4125
SC0156,2,0.25312500000000004,0.5859375,0.16874999999999998,0.365625,0.8968750000000001,0.6956649413893479,mediator_w_like,0.8968750000000001,unstable_crossmix_like,0.6956649413893479,neutrino_like,0.5859375
SC0157,2,0.234375,0.5546875,0.11875000000000001,0.396875,0.9218750000000001,0.733164941389348,mediator_w_like,0.9218750000000001,unstable_crossmix_like,0.733164941389348,neutrino_like,0.5546875
SC0158,2,0.225,0.5390625,0.09375000000000001,0.4125,0.9343750000000002,0.7519149413893479,mediator_w_like,0.9343750000000002,unstable_crossmix_like,0.7519149413893479,neutrino_like,0.5390625
SC0159,2,0.25312500000000004,0.5859375,0.21979166666666666,0.365625,0.8458333333333334,0.6446232747226812,mediator_w_like,0.8458333333333334,unstable_crossmix_like,0.6446232747226812,neutrino_like,0.5859375
SC0160,2,0.234375,0.5546875,0.16979166666666667,0.396875,0.8708333333333335,0.6821232747226813,mediator_w_like,0.8708333333333335,unstable_crossmix_like,0.6821232747226813,neutrino_like,0.5546875
SC0161,2,0.225,0.5390625,0.14479166666666665,0.4125,0.8833333333333335,0.7008732747226812,mediator_w_like,0.8833333333333335,unstable_crossmix_like,0.7008732747226812,neutrino_like,0.5390625
SC0162,2,0.25312500000000004,0.5859375,0.16874999999999998,0.365625,0.8968750000000001,0.6956649413893479,mediator_w_like,0.8968750000000001,unstable_crossmix_like,0.6956649413893479,neutrino_like,0.5859375
SC0163,2,0.234375,0.5546875,0.11875000000000001,0.396875,0.9218750000000001,0.733164941389348,mediator_w_like,0.9218750000000001,unstable_crossmix_like,0.733164941389348,neutrino_like,0.5546875
SC0164,2,0.225,0.5390625,0.09375000000000001,0.4125,0.9343750000000002,0.7519149413893479,mediator_w_like,0.9343750000000002,unstable_crossmix_like,0.7519149413893479,neutrino_like,0.5390625
SC0165,2,0.053125,0.3859375,0.196875,0.365625,0.6687500000000001,0.6675399413893478,mediator_w_like,0.6687500000000001,unstable_crossmix_like,0.6675399413893478,neutrino_like,0.3859375
SC0166,2,0.034374999999999996,0.3546875,0.146875,0.396875,0.69375,0.7050399413893479,unstable_crossmix_like,0.7050399413893479,mediator_w_like,0.69375,quark_core_like,0.396875
SC0167,2,0.025,0.3390625,0.12187500000000001,0.4125,0.70625,0.7237899413893478,unstable_crossmix_like,0.7237899413893478,mediator_w_like,0.70625,quark_core_like,0.4125
SC0168,2,0.25312500000000004,0.5859375,0.13541666666666666,0.365625,0.9302083333333334,0.7289982747226812,mediator_w_like,0.9302083333333334,unstable_crossmix_like,0.7289982747226812,neutrino_like,0.5859375
SC0169,2,0.234375,0.5546875,0.08541666666666668,0.396875,0.9552083333333334,0.7664982747226813,mediator_w_like,0.9552083333333334,unstable_crossmix_like,0.7664982747226813,neutrino_like,0.5546875
SC0170,2,0.225,0.5390625,0.060416666666666674,0.4125,0.9677083333333335,0.7852482747226812,mediator_w_like,0.9677083333333335,unstable_crossmix_like,0.7852482747226812,neutrino_like,0.5390625
SC0171,2,0.25312500000000004,0.5859375,0.18437499999999998,0.365625,0.8812500000000001,0.6800399413893479,mediator_w_like,0.8812500000000001,unstable_crossmix_like,0.6800399413893479,neutrino_like,0.5859375
SC0172,2,0.234375,0.5546875,0.134375,0.396875,0.9062500000000001,0.717539941389348,mediator_w_like,0.9062500000000001,unstable_crossmix_like,0.717539941389348,neutrino_like,0.5546875
SC0173,2,0.225,0.5390625,0.10937500000000001,0.4125,0.9187500000000002,0.7362899413893479,mediator_w_like,0.9187500000000002,unstable_crossmix_like,0.7362899413893479,neutrino_like,0.5390625
SC0174,2,0.25312500000000004,0.5859375,0.13541666666666666,0.365625,0.9302083333333334,0.7289982747226812,mediator_w_like,0.9302083333333334,unstable_crossmix_like,0.7289982747226812,neutrino_like,0.5859375
SC0175,2,0.234375,0.5546875,0.08541666666666668,0.396875,0.9552083333333334,0.7664982747226813,mediator_w_like,0.9552083333333334,unstable_crossmix_like,0.7664982747226813,neutrino_like,0.5546875
SC0176,2,0.225,0.5390625,0.060416666666666674,0.4125,0.9677083333333335,0.7852482747226812,mediator_w_like,0.9677083333333335,unstable_crossmix_like,0.7852482747226812,neutrino_like,0.5390625
SC0177,2,0.775,1.0,0.10729166666666667,0.0,0.7927083333333335,0.22668111103330812,neutrino_like,1.0,mediator_w_like,0.7927083333333335,photon_like,0.775
SC0178,2,0.775,1.0,0.10729166666666667,0.0,0.7927083333333335,0.22668111103330812,neutrino_like,1.0,mediator_w_like,0.7927083333333335,photon_like,0.775
SC0179,2,0.775,1.0,0.10729166666666667,0.0,0.7927083333333335,0.22668111103330812,neutrino_like,1.0,mediator_w_like,0.7927083333333335,photon_like,0.775
SC0180,2,0.775,1.0,0.10729166666666667,0.0,0.7927083333333335,0.22668111103330812,neutrino_like,1.0,mediator_w_like,0.7927083333333335,photon_like,0.775
SC0181,1,0.8,0.8,0.44999999999999996,0.0,0.0,0.033972777699974775,photon_like,0.8,neutrino_like,0.8,electron_like,0.44999999999999996
SC0182,1,0.35,0.8,0.390625,0.0,0.059375000000000004,0.09334777769997478,neutrino_like,0.8,electron_like,0.390625,photon_like,0.35
SC0183,1,0.8,0.8,0.2833333333333333,0.0,0.4166666666666667,0.050639444366641445,photon_like,0.8,neutrino_like,0.8,mediator_w_like,0.4166666666666667
SC0184,1,0.8,0.8,0.2833333333333333,0.0,0.4166666666666667,0.050639444366641445,photon_like,0.8,neutrino_like,0.8,mediator_w_like,0.4166666666666667
SC0185,1,0.35,0.8,0.225,0.0,0.47500000000000003,0.1089727776999748,neutrino_like,0.8,mediator_w_like,0.47500000000000003,photon_like,0.35
SC0186,1,0.35,0.8,0.225,0.0,0.47500000000000003,0.1089727776999748,neutrino_like,0.8,mediator_w_like,0.47500000000000003,photon_like,0.35
